System,Description,Year,ROM Name,Players,ctrlType,Other Input,Buttons,Vertical,Manufacturers,Player Legends 2,Retro Arcade 2 Elites,Other CoinOps
arcade,Go Go Mr. Yamaguchi,2001,yamagchi,2,8 way,none,2,VERTICAL,Kaneko / Taito,No,Yes,Maybe
arcade,Goal! Goal! Goal!,1983,goalx3,2,8 way,none,4,HORIZONTAL NEOGEO,Visco,No,No,Yes
arcade,Gogetsuji Legends,1996,plegends,4,8 way,none,4,HORIZONTAL,Atlus,No,Yes,Maybe
arcade,Gokujyou Parodius,1986,gokuparo,2,8 way,none,3,HORIZONTAL,Konami,No,No,Yes
arcade,Gold Medalist,1989,goldmedl,2,buttons only,none,3,HORIZONTAL,SNK,Yes,Yes,Maybe
arcade,Golden Tee '99,1993,gt99,2,trackball,none,2,HORIZONTAL,Incredible Technologies,Yes,Yes,Maybe
arcade,Golden Tee Golf,1987,gtg,2,8 way,none,1,HORIZONTAL,Strata/Incredible Technologies,No,No,Yes
arcade,Golden Tee Golf 2,1997,gtg2,4,trackball,none,2,HORIZONTAL,Strata/Incredible Technologies / Strata,No,No,Yes
arcade,Gondomania,2001,gondo,4,8 way,none,2,VERTICAL,Data East,No,No,Yes
arcade,Gradius 4: Fukkatsu,1988,gradius4,2,8 way,none,3,HORIZONTAL,Konami,No,No,Yes
arcade,Grand Prix Star,1987,f1gpstar,2,analog,none,2,HORIZONTAL,Jaleco,Yes,Yes,Maybe
arcade,Gratia: Second Earth,1997,gratia,2,8 way,none,5,HORIZONTAL,Jaleco,No,Yes,Maybe
arcade,Grid Seeker: Project Storm Hammer,1998,gseeker,2,8 way,none,4,VERTICAL,Taito,Yes,Yes,Maybe
arcade,Grind Stormer,1992,grindstm,2,8 way,none,2,VERTICAL,Toaplan,No,No,Yes
arcade,Grobda,1985,grobda,2,8 way,none,2,VERTICAL,Namco,No,No,Yes
arcade,Guardian Force,1985,grdforce,1,8 way,trackball,4,HORIZONTAL,Success,No,No,Yes
arcade,Guardian Storm,1986,grdnstrm,1,8 way,stick,2,HORIZONTAL,Afega / Apples Industries license,No,No,Yes
arcade,Gulf Storm,1997,gulfstrm,2,8 way,trackball,2,VERTICAL,Dooyong,No,No,Yes
arcade,Gulf War 2,1990,gulfwar2,1,8 way,trackball,2,VERTICAL,Comad,No,No,Yes
arcade,Gun & Frontier,1986,gunfront,2,8 way,none,2,VERTICAL,Taito,Yes,Yes,Maybe
arcade,Gun Fight,1986,gunfight,2,8 way,none,1,HORIZONTAL,Dave Nutting Associates / Midway,Yes,Yes,Maybe
arcade,Gun Master,1992,gunmast,4,8 way,none,3,HORIZONTAL,Metro,No,Yes,Maybe
arcade,Gururin,1988,gururin,2,8 way,none,4,HORIZONTAL NEOGEO,Face,Yes,Yes,Maybe
arcade,Guzzler,1995,guzzler,2,4 way,none,1,VERTICAL,Tehkan / Tehkan Ltd.,No,No,Yes
arcade,HAL21,2000,hal21,4,8 way,trackball,2,VERTICAL,SNK,No,No,Yes
arcade,Hacha Mecha Fighter,1991,hachamfb,2,8 way,none,2,HORIZONTAL,bootleg,Yes,Yes,Maybe
arcade,Hachoo!,1991,hachoo,4,8 way,none,2,HORIZONTAL,Jaleco,No,No,Yes
arcade,Hammer Away,1983,hamaway,2,8 way,none,3,VERTICAL,SEGA / Santos,No,No,Yes
arcade,Hang-On Jr.,1982,hangonjr,1,analog,stick,0,HORIZONTAL,SEGA,Yes,Yes,Maybe
arcade,Hangzo,1989,hangzo,2,8 way,none,3,HORIZONTAL,Hot-B,No,No,Yes
arcade,Hard Drivin',1996,harddriv,4,analog,none,0,HORIZONTAL,Atari Games,No,No,Yes
arcade,Hard Drivin's Airborne,1989,hdrivair,2,analog,none,6,HORIZONTAL,Atari Games,No,No,Yes
arcade,Hard Dunk,1992,harddunk,2,8 way,none,4,HORIZONTAL,SEGA,No,No,Yes
arcade,Hard Hat,1982,hardhat,2,4 way,none,1,HORIZONTAL,Exidy,No,No,Yes
arcade,Hard Times,1987,hrdtimes,1,8 way,none,3,HORIZONTAL,Playmark,No,No,Yes
arcade,Head Panic,1985,hedpanic,2,8 way,none,2,HORIZONTAL,ESD,No,No,Yes
arcade,Heavy Metal,1986,hvymetal,2,8 way,none,2,HORIZONTAL,SEGA,No,No,Yes
arcade,Heavy Smash,1983,hvysmsh,2,8 way,none,3,HORIZONTAL,Data East,No,No,Yes
arcade,Heavy Unit,1989,hvyunit,2,8 way,none,2,HORIZONTAL,Kaneko / Taito,No,No,Yes
arcade,Heavyweight Champ,1981,hwchamp,2,analog,none,0,HORIZONTAL,SEGA,No,No,Yes
arcade,HeliFire,1990,helifire,2,8 way,none,1,VERTICAL,Nintendo,No,No,Yes
arcade,Holosseum,1988,holo,2,8 way,none,2,HORIZONTAL,SEGA,No,No,Yes
arcade,Hoops '96,1986,hoops96,2,8 way,none,4,HORIZONTAL,Data East,Yes,Yes,Maybe
arcade,Horizon,1994,horizon,2,8 way,none,2,HORIZONTAL,Irem,No,No,Yes
arcade,Hot Rod,1995,hotrod,1,analog,pedal / paddle,0,HORIZONTAL,SEGA,No,No,Yes
arcade,Hydra,1989,hydra,2,analog,none,6,HORIZONTAL,Atari Games,Yes,Yes,Maybe
arcade,Hyper Duel,1990,hyprduel,2,8 way,none,3,HORIZONTAL,Technosoft,Yes,Yes,Maybe
arcade,Hyper Pacman,1984,hyperpac,1,8 way,trackball,3,HORIZONTAL,SemiCom,No,No,Yes
arcade,I'm Sorry,1984,imsorry,1,8 way,trackball,2,HORIZONTAL,Coreland / SEGA,No,No,Yes
arcade,Inferno,1994,inferno,4,twin stick,none,1,HORIZONTAL,Williams,No,Yes,Maybe
arcade,Intrepid,1990,intrepid,2,8 way,none,1,VERTICAL,Nova Games Ltd.,Yes,Yes,Maybe
arcade,Invader's Revenge,1991,invrvnge,2,4 way,none,1,VERTICAL,Zenitone-Microsec Ltd.,No,No,Yes
arcade,Iron Fortress,1991,ironfort,2,8 way,none,2,HORIZONTAL,Eolith,No,No,Yes
arcade,Ironman Ivan Stewart's Super Off-Road,1995,offroad,2,analog,none,1,HORIZONTAL,Leland Corporation / Leland Corp.,No,No,Yes
arcade,Jackie Chan in Fists of Fire,1997,jchan2,2,8 way,none,4,HORIZONTAL,Kaneko,No,Yes,Maybe
arcade,Jackie Chan: The Kung-Fu Master,1981,jchan,2,8 way,none,4,HORIZONTAL,Kaneko,No,No,Yes
arcade,Jockey Grand Prix,1981,jockeygp,1,8 way,none,4,HORIZONTAL NEOGEO,Sun Amusement / BrezzaSoft,No,No,Yes
arcade,Journey,1986,journey,2,4 way,none,1,VERTICAL,Bally Midway,No,No,Yes
arcade,Jump Bug,1991,jumpbug,2,8 way,none,1,VERTICAL,Hoei / Rock-Ola license,No,No,Yes
arcade,Jumping Cross,1986,jcross,2,8 way,none,2,VERTICAL,SNK,Yes,Yes,Maybe
arcade,Jumping Jack,1984,jjack,2,4 way,none,2,VERTICAL,Universal,Yes,Yes,Maybe
arcade,Jungle Hunt,1997,jungleh,2,8 way,none,1,HORIZONTAL,Taito,No,No,Yes
arcade,Kabuki-Z,1987,kabukiz,2,8 way,none,2,HORIZONTAL,Kaneko / Taito,No,No,Yes
arcade,Kaiser Knuckle,1993,kaiserkn,2,8 way,none,6,HORIZONTAL,Taito,No,Yes,Maybe
arcade,Kamikaze Cabbie,1996,kamikcab,4,8 way,none,2,VERTICAL,Data East,No,No,Yes
arcade,Karate Blazers,1998,karatblz,2,8 way,none,4,HORIZONTAL,Video System Co. / Video System,No,Yes,Maybe
arcade,"Karate Tournament, The",1996,karatour,2,8 way,none,2,HORIZONTAL,Mitchell / Mitchell Corporation,No,No,Yes
arcade,Karian Cross,1983,karianx,1,4 way,none,3,HORIZONTAL,Deniam,No,Yes,Maybe
arcade,Karnov's Revenge,1998,karnovr,2,8 way,none,4,HORIZONTAL NEOGEO,Data East / SNK,No,No,Yes
arcade,Kickman,1979,kickman,2,analog,none,1,VERTICAL,Midway,No,No,Yes
arcade,Kid Niki: Radical Ninja,1980,kidniki,2,8 way,none,2,HORIZONTAL,Irem,No,No,Yes
arcade,Kid no Hore Hore Daisakusen,1981,horekid,2,4 way,none,2,VERTICAL,Nichibutsu,No,No,Yes
arcade,"Killing Blade, The",1980,killbld,2,8 way,none,4,HORIZONTAL,IGS,No,No,Yes
arcade,"King of Fighters '94, The",1981,kof94,2,8 way,none,4,HORIZONTAL NEOGEO,SNK,No,No,Yes
arcade,"King of Fighters '96, The",1990,kof96,2,8 way,stick,4,HORIZONTAL NEOGEO,SNK,No,No,Yes
arcade,"King of Fighters '97, The",1985,kof97,1,8 way,stick,4,HORIZONTAL NEOGEO,SNK,Yes,Yes,Maybe
arcade,"King of Fighters 2001, The",1978,kof2001,2,8 way,none,4,HORIZONTAL NEOGEO,Eolith / SNK,No,Yes,Maybe
arcade,"King of Fighters 2003, The",1995,kof2003,4,8 way,dial,4,HORIZONTAL NEOGEO,SNK Playmore / SNK,No,No,Yes
arcade,Knights of Valour 3,1994,kov3,4,8 way,none,4,HORIZONTAL,IGS / Huatong license,No,No,Yes
arcade,Knights of Valour Super Heroes,1979,kovsh,2,8 way,none,4,HORIZONTAL,IGS,Yes,No,Maybe
arcade,Knuckle Bash,1981,kbash,2,8 way,none,3,HORIZONTAL,Toaplan / Atari,No,No,Yes
arcade,Knuckle Bash 2,1980,kbash2,2,8 way,none,3,HORIZONTAL,bootleg,No,No,Yes
arcade,Knuckle Heads,1982,knckhead,2,8 way,none,3,HORIZONTAL,Namco,No,No,Yes
arcade,Konami's Ping-Pong,1977,pingpong,2,4 way,none,2,HORIZONTAL,Konami,No,No,Yes
arcade,Koutetsu Yousai Strahl,1984,strahl,2,8 way,none,2,HORIZONTAL,UPL,No,No,Yes
arcade,Kozmik Kroozr,1989,kroozr,1,analog,paddle,2,HORIZONTAL,Bally Midway,Yes,Yes,Maybe
arcade,Krull,2000,krull,2,twin stick,none,0,VERTICAL,Gottlieb,No,No,Yes
arcade,Kyros,1995,kyros,1,8 way,pedal / paddle,2,VERTICAL,Alpha Denshi Co. / World Games Inc. license,No,No,Yes
arcade,Land Maker,1986,landmakr,2,8 way,none,4,HORIZONTAL,Taito,Yes,Yes,Maybe
arcade,Land Sea Air Squad,1985,lsasquad,2,8 way,none,2,VERTICAL,Taito,No,No,Yes
arcade,"Last Blade, The",1986,lastblad,2,8 way,none,4,HORIZONTAL NEOGEO,SNK,Yes,Yes,Maybe
arcade,"Last Day, The",1991,lastday,4,8 way,none,2,VERTICAL,Dooyong,Yes,Yes,Maybe
arcade,Last Hope,1981,lasthope,2,8 way,none,4,HORIZONTAL NEOGEO,NG: DEV.TEAM / NG,No,No,Yes
arcade,Last Mission,1993,lastmisn,2,8 way,none,3,VERTICAL,Data East,No,Yes,Maybe
arcade,Legend,1990,legend,2,8 way,none,2,HORIZONTAL,Kyugo / SEGA,No,No,Yes
arcade,Legend of Heroes,1982,legendoh,2,8 way,none,4,HORIZONTAL,Limenko,No,No,Yes
arcade,"Legend of Silkroad, The",1988,silkroad,2,8 way,none,3,HORIZONTAL,Unico,Yes,Yes,Maybe
arcade,Legend of Success Joe,1978,legendos,1,8 way,dial,4,HORIZONTAL NEOGEO,SNK / Wave,No,No,Yes
arcade,Legion: Spinner-87,1976,legion,2,8 way,dial,3,VERTICAL,Nichibutsu,No,No,Yes
arcade,Legionnaire,1983,legionna,1,8 way,pedal / paddle,2,HORIZONTAL,TAD Corporation,Yes,Yes,Maybe
arcade,Lethal Crash Race,1987,crshrace,2,8 way,pedal / paddle,3,VERTICAL,Video System Co.,No,No,Yes
arcade,Lethal Enforcers 2: Gun Fighters,1992,le2,2,lightgun,none,3,HORIZONTAL,Konami,No,No,Yes
arcade,Lethal Thunder,1994,lethalth,2,8 way,none,2,VERTICAL,Irem,No,No,Yes
arcade,Liberator,1992,liberator,2,trackball,pedal / paddle,2,HORIZONTAL,Atari,No,No,Yes
arcade,Liberator,1995,liberatr,2,trackball,none,2,HORIZONTAL,Atari,No,No,Yes
arcade,Lock On,1996,lockonph,2,8 way,none,2,HORIZONTAL,Philko,No,No,Yes
arcade,Lock'n'Chase,1980,lnc,1,4 way,none,1,VERTICAL,Data East,No,No,Yes
arcade,Lode Runner 2: The Bungeling Strikes Back,1984,ldrun2,2,8 way,none,2,HORIZONTAL,Irem / licensed from Broderbund,No,No,Yes
arcade,Lode Runner 3: The Golden Labyrinth,1996,ldrun3,2,8 way,none,2,HORIZONTAL,Irem / licensed from Broderbund,No,No,Yes
arcade,Lode Runner 4: Teikoku Karano Dasshutsu,1979,ldrun4,2,8 way,none,2,HORIZONTAL,Irem / licensed from Broderbund,No,No,Yes
arcade,Lost Tomb,1983,losttomb,2,twin stick,none,1,VERTICAL,Stern Electronics,No,No,Yes
arcade,"Lost World, The",1982,lostwsga,1,lightgun,dial,2,HORIZONTAL,SEGA,No,No,Yes
arcade,Lupin 3,1983,lupin3,1,4 way,stick,1,VERTICAL,Taito,Yes,Yes,Maybe
arcade,"MVP (set 2, US)",1991,mvp,1,8 way,stick,3,HORIZONTAL,SEGA,No,No,Yes
arcade,MX5000,1981,mx5000,1,8 way,none,2,VERTICAL,Konami,Yes,Yes,Maybe
arcade,Mace: The Dark Age,1990,mace,2,8 way,lightgun,4,HORIZONTAL,Atari Games,No,Yes,Maybe
arcade,Mad Motor,1991,madmotor,2,8 way,lightgun,2,HORIZONTAL,Mitchell,No,Yes,Maybe
arcade,Mad Shark,1994,madshark,4,8 way,none,2,VERTICAL,Allumer,No,No,Yes
arcade,Magical Cat Adventure,1996,mcatadv,2,8 way,none,3,HORIZONTAL,Wintechno,Yes,Yes,Maybe
arcade,Magical Crystals,1990,mgcrystl,2,8 way,trackball,2,HORIZONTAL,Kaneko,No,No,Yes
arcade,Magical Drop 2,1980,magdrop2,2,8 way,none,4,HORIZONTAL NEOGEO,Data East,No,No,Yes
arcade,Major Title,1987,majtitle,2,8 way,none,4,HORIZONTAL,Irem,Yes,Yes,Maybe
arcade,Make Trax,1992,maketrxb,2,4 way,none,0,VERTICAL,Alpha Denshi Co. / Kural,Yes,Yes,Maybe
arcade,Mania Challenge,1992,maniach,2,8 way,none,2,VERTICAL,Technos Japan / Taito,Yes,Yes,Maybe
arcade,Marchen Maze,1991,mmaze,2,8 way,none,3,HORIZONTAL,Namco,Yes,Yes,Maybe
arcade,Mario Kart Arcade GP,1997,mkartagp,2,analog,none,,HORIZONTAL,Namco / Nintendo,No,Yes,Maybe
arcade,Mario Kart Arcade GP 2,1996,mkartag2,2,analog,none,,HORIZONTAL,Namco / Nintendo,Yes,Yes,Maybe
arcade,Martial Champion,1998,mtlchamp,2,8 way,none,3,HORIZONTAL,Konami,Yes,Yes,Maybe
arcade,Marvel Land,1998,marvland,2,8 way,none,3,HORIZONTAL,Namco,Yes,Yes,Maybe
arcade,Marvel Super Heroes Vs. Street Fighter,1998,mshvsfa,2,8 way,none,6,HORIZONTAL,Capcom,No,No,Yes
arcade,Marvel Vs. Capcom 2: New Age of Heroes,1995,mvsc2,2,8 way,none,6,HORIZONTAL,Capcom / Marvel,No,No,Yes
arcade,Marvel Vs. Capcom: Clash of Super Heroes,1996,mvscb,2,8 way,none,6,HORIZONTAL,Capcom,No,No,Yes
arcade,Marvin's Maze,1998,marvins,2,8 way,none,1,VERTICAL,SNK,No,Yes,Maybe
arcade,Masked Riders Club Battle Race,1997,kamenrid,2,8 way,none,2,HORIZONTAL,Banpresto / Toei,No,Yes,Maybe
arcade,Master of Weapon,1999,masterw,2,8 way,none,2,VERTICAL,Taito,Yes,Yes,Maybe
arcade,Mat Mania,1996,matmania,2,8 way,none,2,VERTICAL,Technos Japan / Taito,No,No,Yes
arcade,Maze of Flott,1995,mofflott,2,8 way,none,2,VERTICAL,Taito,No,No,Yes
arcade,Medal Mahjong Moukari Bancho,1986,mmmbanc,2,8 way,stick,4,HORIZONTAL,Cave / AMI license,No,No,Yes
arcade,Mega Blast,1994,megablst,2,8 way,none,2,HORIZONTAL,Taito,No,No,Yes
arcade,Mega Man: The Power Battle,1989,megaman,2,8 way,none,3,HORIZONTAL,Capcom,Yes,Yes,Maybe
arcade,Mega Zone,1989,megazone,2,8 way,none,1,VERTICAL,Konami,Yes,Yes,Maybe
arcade,Mermaid,1999,mermaid,4,8 way,none,1,HORIZONTAL,Sanritsu / Rock-Ola,No,No,Yes
arcade,Metal Black,1991,metalb,1,8 way,stick,3,HORIZONTAL,Taito,No,No,Yes
arcade,Metal Clash,1991,metlclsh,2,8 way,none,2,HORIZONTAL,Data East,No,Yes,Maybe
arcade,Metal Hawk,1991,metlhawk,2,analog,none,2,VERTICAL,Namco,No,No,Yes
arcade,Metal Saver,1995,metlsavr,2,8 way,none,3,HORIZONTAL,First Amusement,No,No,Yes
arcade,Metal Slug 2: Super Vehicle-001/II,1997,mslug2,2,8 way,none,4,HORIZONTAL NEOGEO,SNK,Yes,Yes,Maybe
arcade,Metal Soldier Isaac 2,1999,msisaac,2,8 way,none,2,VERTICAL,Taito,Yes,Yes,Maybe
arcade,Metamoqester,1999,metmqstr,2,8 way,none,4,HORIZONTAL,Banpresto / Pandorabox,No,No,Yes
arcade,Mighty Warriors,1982,mwarr,1,8 way,none,3,HORIZONTAL,Elettronica Video-Games S.R.L.,No,No,Yes
arcade,Minky Monkey,1990,mmonkey,2,4 way,none,1,VERTICAL,Technos Japan / Roller Tron,No,No,Yes
arcade,Mirai Ninja,1991,mirninja,4,8 way,none,3,HORIZONTAL,Namco,No,No,Yes
arcade,Mission Craft,1991,misncrft,2,8 way,none,4,VERTICAL,Sun,Yes,Yes,Maybe
arcade,Mister Viking,1984,mrviking,2,8 way,none,2,VERTICAL,SEGA,No,Yes,Maybe
arcade,Mobile Suit Gundam,2003,msgundam,2,8 way,none,2,HORIZONTAL,Banpresto / Allumer,No,No,Yes
arcade,Mobile Suit Gundam EX Revue,1990,gundamex,2,8 way,none,4,HORIZONTAL,Banpresto,No,No,Yes
arcade,Mobile Suit Gundam Final Shooting,1992,gdfs,1,lightgun,pedal / paddle,3,HORIZONTAL,Banpresto,No,No,Yes
arcade,Momoko 120%,1981,momoko,2,4 way,none,2,HORIZONTAL,Jaleco,No,Yes,Maybe
arcade,Money Puzzle Exchanger,1988,miexchng,2,8 way,none,4,HORIZONTAL NEOGEO,Face,Yes,Yes,Maybe
arcade,Monster Farm Jump,1996,mfjump,2,8 way,none,3,HORIZONTAL,Tecmo,No,No,Yes
arcade,Monster Maulers,1987,mmaulers,2,8 way,none,3,HORIZONTAL,Konami,No,No,Yes
arcade,Moonwar,1997,moonwar,2,analog,none,4,VERTICAL,Stern Electronics,Yes,Yes,Maybe
arcade,Mortal Kombat II Challenger,1983,mk2chal,1,8 way,none,6,HORIZONTAL,hack,No,No,Yes
arcade,Mouse Shooter GoGo,1987,msgogo,1,8 way,pedal / paddle,2,HORIZONTAL,Metro,Yes,Yes,Maybe
arcade,Mouse Trap,1991,mtrap,4,4 way,none,4,HORIZONTAL,"Exidy / Exidy, Inc.",No,No,Yes
arcade,Mouser,1989,mouser,1,8 way,pedal / paddle,1,VERTICAL,UPL,Yes,Yes,Maybe
arcade,Mr. Goemon,1980,mrgoemon,1,8 way,none,2,HORIZONTAL,Konami,No,No,Yes
arcade,Mug Smashers,1982,mugsmash,2,8 way,none,3,HORIZONTAL,Electronic Devices Italy / 3D Games England,No,No,Yes
arcade,Munch Mobile,1982,mnchmobl,2,4 way,none,0,VERTICAL,SNK / Centuri license,No,No,Yes
arcade,Muscle Bomber Duo: Ultimate Team Battle,1990,mbombrd,2,8 way,none,3,HORIZONTAL,Capcom,Yes,Yes,Maybe
arcade,Mustache Boy,1984,mustache,1,8 way,none,2,VERTICAL,Seibu Kaihatsu / March license,Yes,Yes,Maybe
arcade,Mysterious Stones: Dr. John's Adventure,1996,mystston,2,4 way,none,2,VERTICAL,Technos Japan / Tecmo,Yes,Yes,Maybe
arcade,Mystic Marathon,1987,mysticm,2,8 way,none,1,HORIZONTAL,Williams,No,No,Yes
arcade,N.Y. Captor,1988,nycaptor,2,lightgun,none,1,HORIZONTAL,Taito,No,No,Yes
arcade,NBA Showtime NBA on NBC,1987,nbashowt,2,8 way,none,4,HORIZONTAL,Midway Games,No,No,Yes
arcade,Namco Classic Collection Vol.1,1992,ncv1,2,8 way,none,3,VERTICAL,Namco,No,No,Yes
arcade,Namco Classic Collection Vol.2,1994,ncv2,2,8 way,none,3,VERTICAL,Namco,No,No,Yes
arcade,Nastar,1995,nastar,2,8 way,none,2,HORIZONTAL,Taito,No,No,Yes
arcade,Nekketsu Kouha Kunio-kun,1993,kuniokunb,4,8 way,none,3,HORIZONTAL,bootleg,No,No,Yes
arcade,Nemesis,1990,nemesis,2,8 way,none,3,HORIZONTAL,Konami,No,No,Yes
arcade,Neo Bomberman,1992,neobombe,2,8 way,none,4,HORIZONTAL NEOGEO,Hudson / SNK,No,No,Yes
arcade,Neo Mr. Do!,1993,neomrdo,2,8 way,none,4,HORIZONTAL NEOGEO,Visco,No,No,Yes
arcade,Neo-Geo Cup '98: The Road to the Victory,1986,neocup98,3,8 way,pedal / dial,4,HORIZONTAL NEOGEO,SNK,Yes,Yes,Maybe
arcade,"Next Space, The",1990,tnextspc,2,8 way,none,2,VERTICAL,SNK,No,No,Yes
arcade,Night Raid,1986,nightrai,2,8 way,none,3,HORIZONTAL,Takumi,No,No,Yes
arcade,Night Warriors: Darkstalkers' Revenge,1993,nwarru,2,8 way,none,6,HORIZONTAL,Capcom,No,No,Yes
arcade,Ninja Clowns,1994,ninclown,2,8 way,none,3,HORIZONTAL,Strata/Incredible Technologies,Yes,Yes,Maybe
arcade,Ninja Emaki,1994,ninjemak,2,8 way,none,3,VERTICAL,Nichibutsu,No,No,Yes
arcade,Noboranka,1994,nob,2,8 way,none,2,VERTICAL,Coreland / Data East,No,No,Yes
arcade,Nostradamus,1989,nost,2,8 way,none,1,VERTICAL,Face,No,No,Yes
